up,down,left,right,angle,distance,size,decision
0,0,0,1,-0.4999954984661651,0.09428090415820635,11,-3
0,0,0,1,-0.9971529616889558,0.06666666666666667,11,-1
0,1,0,0,-1.0,0.0,11,-1
0,1,0,0,-0.4096645744710555,0.3333333333333333,12,-1
0,1,0,0,-0.29516652354011363,0.29814239699997197,12,3
0,0,1,0,-0.3743329065156123,0.2403700850309326,12,3
0,0,1,0,-0.49999774922114615,0.1885618083164127,12,3
0,0,1,0,-0.7048270706751789,0.14907119849998599,12,3
0,0,1,0,-0.9979868357099047,0.13333333333333333,12,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,12,-1
0,1,0,0,-1.0,0.0,12,-1
1,1,0,0,0.8743309623780834,0.679869268479038,13,3
1,0,1,0,0.8144508092867724,0.69602043392737,13,3
1,0,1,0,0.757760639107424,0.7180219742846005,13,3
1,0,1,0,-0.2951683741178803,0.7453559924999299,13,1
1,0,0,0,-0.32283004744297034,0.6863753427324667,13,1
1,0,0,0,-0.3556164486810705,0.6289320754704402,13,1
1,0,0,0,-0.3948641226527428,0.5734883511361751,13,1
1,0,0,0,-0.44228510137494914,0.5206833117271102,13,-3
0,0,0,1,-0.3743354078672676,0.4807401700618652,13,-3
0,0,0,1,-0.2951691333258274,0.447213595499958,13,-3
0,0,0,1,-0.20483578442559952,0.42163702135578396,13,-3
0,0,0,1,-0.10514319280512281,0.4055175020198813,13,-3
0,0,0,1,-0.001162302559074154,0.4,13,-3
0,0,0,1,-0.10514319280512281,0.4055175020198813,13,1
1,0,0,0,-0.12567215878319915,0.339934634239519,13,1
1,0,0,0,-0.15596443673890628,0.2748737083745107,13,1
1,0,0,0,-0.20483880409954702,0.21081851067789198,13,1
1,0,0,0,-0.29517292932482114,0.14907119849998599,13,1
1,0,0,0,-0.500004501533835,0.09428090415820635,13,1
1,0,0,0,-1.0,0.06666666666666667,13,3
0,0,1,0,-1.0,0.0,13,3
0,0,1,0,-0.2048324291716128,0.42163702135578396,14,3
0,0,1,0,-0.24223741031333948,0.35901098714230023,14,3
0,0,1,0,-0.29516652354011363,0.29814239699997197,14,3
0,0,1,0,-0.3743329065156123,0.2403700850309326,14,3
0,0,1,0,-0.49999774922114615,0.1885618083164127,14,3
0,0,1,0,-0.7048270706751789,0.14907119849998599,14,3
0,0,1,0,-0.9979868357099047,0.13333333333333333,14,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,14,-1
0,1,0,0,-1.0,0.0,14,-1
0,1,0,0,0.6256632678952668,0.2403700850309326,15,-1
0,1,0,0,0.704829917668058,0.29814239699997197,15,-1
0,1,0,0,0.7577591614078535,0.35901098714230023,15,-1
0,1,0,0,0.7951642155744006,0.42163702135578396,15,-1
0,1,0,0,0.8228258738383611,0.48534065928536785,15,-1
0,1,0,0,-0.155961348780524,0.5497474167490214,15,-3
0,0,0,1,-0.07917316509974563,0.5374838498865699,15,-3
0,0,0,1,-0.0010065837177964771,0.5333333333333333,15,1
1,0,0,0,-0.0010760831779641144,0.4666666666666667,15,1
1,0,0,0,-0.001162302559074154,0.4,15,1
1,0,0,0,-0.001273238483676822,0.3333333333333333,15,1
1,0,0,0,-0.0014235236039665563,0.26666666666666666,15,1
1,0,0,0,-0.0016437429011854003,0.2,15,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,15,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,15,1
1,0,0,0,-1.0,0.0,15,3
0,0,1,0,0.2951691333258274,0.447213595499958,16,3
0,0,1,0,0.3743354078672676,0.4807401700618652,16,3
0,0,1,0,0.4422851013749491,0.5206833117271102,16,3
0,0,1,1,-0.4999992497377296,0.565685424949238,16,-1
0,1,0,1,-0.4422834439918181,0.5206833117271102,16,-1
0,1,0,1,-0.3743334950678075,0.4807401700618652,16,-1
0,1,0,1,-0.29516676079330006,0.447213595499958,16,-1
0,1,0,1,-0.2048324291716128,0.42163702135578396,16,-1
0,1,0,1,-0.1051367389900545,0.4055175020198813,16,-3
0,0,0,1,-0.12566566667568332,0.339934634239519,16,-3
0,0,0,1,-0.15595787474826814,0.2748737083745107,16,-3
0,0,0,1,-0.20483209364521207,0.21081851067789198,16,-3
0,0,0,1,-0.29516581178294166,0.14907119849998599,16,-3
0,0,0,1,-0.4999954984661651,0.09428090415820635,16,-3
0,0,0,1,-0.9971529616889558,0.06666666666666667,16,-1
0,1,0,0,-1.0,0.0,16,-1
0,1,0,0,0.6256645921327324,0.4807401700618652,17,-1
0,1,0,0,0.669499937075324,0.5374838498865699,17,-1
0,1,0,0,-0.2951686588211787,0.5962847939999439,17,-3
0,0,0,1,-0.22840248938144816,0.5696002496878354,17,-3
0,0,0,1,-0.155961348780524,0.5497474167490214,17,-3
0,0,0,1,-0.07917316509974563,0.5374838498865699,17,1
1,0,0,0,-0.09034077258868885,0.4714045207910317,17,1
1,0,0,0,-0.10514319280512281,0.4055175020198813,17,1
1,0,0,0,-0.12567215878319915,0.339934634239519,17,1
1,0,0,0,-0.15596443673890628,0.2748737083745107,17,1
1,0,0,0,-0.20483880409954702,0.21081851067789198,17,1
1,0,0,0,-0.29517292932482114,0.14907119849998599,17,1
1,0,0,0,-0.500004501533835,0.09428090415820635,17,1
1,0,0,0,-1.0,0.06666666666666667,17,-3
0,0,0,1,0.0,0.0,17,-3
0,0,0,1,0.2048324291716128,0.42163702135578396,18,-3
0,0,1,1,0.17717081571916396,0.48534065928536785,18,-1
0,1,1,0,0.2577617585662351,0.507718207057594,18,-1
0,1,1,0,0.3304982298608468,0.5374838498865699,18,-1
0,1,1,0,0.3948625579672264,0.5734883511361751,18,-1
0,1,1,0,0.45112490418983164,0.6146362971528592,18,-1
0,1,1,0,0.4999993569178915,0.6599663291074443,18,-1
0,1,1,0,0.5423779248349516,0.7086763875156433,18,-1
0,1,1,0,0.5791661304405255,0.7601169500660919,18,-1
0,1,1,0,0.6111990305167483,0.8137703743822468,18,-1
1,1,1,0,-0.3607917927262489,0.8692269873603532,18,3
1,0,1,0,-0.3178949277626426,0.8353309390761112,18,3
1,0,1,0,-0.2716006566715022,0.8055363982396382,18,3
1,0,1,0,-0.2220360126315782,0.7803133273813084,18,3
1,0,1,0,-0.16950336620141243,0.7601169500660919,18,3
1,0,1,0,-0.11450142580742424,0.7453559924999299,18,3
1,0,1,0,-0.05772221645270072,0.7363574011458174,18,1
1,0,0,0,-0.06345736914317272,0.669991708074726,18,1
1,0,0,0,-0.07045290192497759,0.6036923425424945,18,1
1,0,0,0,-0.07917316509974563,0.5374838498865699,18,1
1,0,0,0,-0.09034077258868885,0.4714045207910317,18,1
1,0,0,0,-0.10514319280512281,0.4055175020198813,18,1
1,0,0,0,-0.12567215878319915,0.339934634239519,18,1
1,0,0,0,-0.15596443673890628,0.2748737083745107,18,1
1,0,0,0,-0.20483880409954702,0.21081851067789198,18,1
1,0,0,0,-0.29517292932482114,0.14907119849998599,18,1
1,0,0,0,-0.500004501533835,0.09428090415820635,18,1
1,0,0,0,-1.0,0.06666666666666667,18,3
0,0,1,0,-1.0,0.0,18,3
0,0,1,0,-0.844042125251732,0.2748737083745107,19,3
0,0,1,0,-0.795167906354788,0.21081851067789198,19,3
0,0,1,0,0.29516581178294166,0.14907119849998599,19,-1
0,1,0,0,0.499997749221146,0.1885618083164127,19,-1
0,1,0,0,-0.37433673210473317,0.2403700850309326,19,3
0,0,1,0,-0.20483880409954702,0.21081851067789198,19,3
0,0,1,1,0.9983562570988145,0.2,19,3
0,0,1,1,-0.20483880409954702,0.21081851067789198,19,1
1,0,0,1,-0.29517292932482114,0.14907119849998599,19,1
1,0,0,1,-0.500004501533835,0.09428090415820635,19,-3
0,0,0,1,-0.0028470383110441983,0.06666666666666667,19,-3
0,0,1,1,0.49999549846616503,0.09428090415820635,19,-3
0,0,1,0,-0.8228291842808361,0.48534065928536785,3,3
0,0,1,0,-0.7951675708283873,0.42163702135578396,3,3
0,0,1,0,-0.7577625896866605,0.35901098714230023,3,3
0,0,1,0,-0.7048334764598864,0.29814239699997197,3,3
0,0,1,0,-0.6256670934843876,0.2403700850309326,3,3
0,0,1,0,-0.5000022507788539,0.1885618083164127,3,3
0,0,1,0,-0.29517292932482114,0.14907119849998599,3,3
0,0,1,0,-0.0020131642900954225,0.13333333333333333,3,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,3,1
1,0,0,0,-1.0,0.0,3,3
0,0,1,0,-0.29517292932482114,0.14907119849998599,4,3
0,0,1,0,0.9979868357099047,0.13333333333333333,4,3
0,0,1,1,0.7048270706751788,0.14907119849998599,4,3
0,0,1,1,-0.5000022507788539,0.1885618083164127,4,1
1,0,0,1,-0.7048341882170583,0.14907119849998599,4,1
1,0,0,1,0.0,0.13333333333333333,4,1
1,0,0,1,-0.29516581178294166,0.14907119849998599,4,-3
0,0,0,1,-0.4999954984661651,0.09428090415820635,4,-3
0,0,0,1,-0.9971529616889558,0.06666666666666667,4,-1
0,1,0,0,-1.0,0.0,4,-1
0,1,0,0,0.557714898625051,0.5206833117271102,5,-1
0,1,0,0,-0.3948641226527428,0.5734883511361751,5,-3
0,0,0,1,-0.3305000629246761,0.5374838498865699,5,-3
0,0,0,1,-0.2577640672951127,0.507718207057594,5,-3
0,0,0,1,-0.17717412616163888,0.48534065928536785,5,1
1,0,0,0,-0.20483578442559952,0.42163702135578396,5,1
1,0,0,0,-0.2422408385921465,0.35901098714230023,5,1
1,0,0,0,-0.2951700823319419,0.29814239699997197,5,1
1,0,0,0,-0.37433673210473317,0.2403700850309326,5,1
1,0,0,0,-0.5000022507788539,0.1885618083164127,5,1
1,0,0,0,-0.7048341882170583,0.14907119849998599,5,1
1,0,0,0,-1.0,0.13333333333333333,5,-3
0,0,0,1,-1.0,0.06666666666666667,5,-3
0,0,0,1,0.0,0.0,5,-3
0,0,0,1,-0.8743278412168008,0.339934634239519,6,-1
0,1,0,0,-0.8440355632610937,0.2748737083745107,6,-1
0,1,0,0,-0.7951611959004531,0.21081851067789198,6,-1
0,1,0,0,-0.7048270706751789,0.14907119849998599,6,-1
0,1,0,0,-0.4999954984661651,0.09428090415820635,6,-1
0,1,0,0,-1.0,0.06666666666666667,6,-3
0,0,0,1,0.0,0.0,6,-3
0,0,0,1,0.7715997769749903,0.5696002496878354,7,-3
0,0,0,1,0.7951674589860046,0.6324555320336759,7,-3
0,0,0,1,0.8144530247756777,0.69602043392737,7,1
1,0,0,0,0.7577623532527241,0.7180219742846005,7,1
1,0,0,0,0.7048330494038643,0.7453559924999299,7,1
1,0,0,0,0.655958588292578,0.7774602526460401,7,1
1,0,0,0,0.6112001406486652,0.8137703743822468,7,1
1,0,0,0,0.5704469726473635,0.8537498983243798,7,1
1,1,0,0,-0.4665241574111214,0.896908269804914,7,3
0,1,1,0,-0.4999994998248583,0.848528137423857,7,3
0,1,1,0,-0.537404523713922,0.8027729719194864,7,3
0,1,1,0,-0.5791661304405256,0.7601169500660919,7,3
0,1,1,0,-0.6256650335469551,0.7211102550927979,7,3
0,1,1,0,-0.6771699525570297,0.6863753427324667,7,3
0,1,1,0,-0.7337486681336514,0.6565905201197403,7,3
0,1,1,0,-0.7951652221440536,0.6324555320336759,7,3
0,1,1,0,-0.8607879181914462,0.6146362971528592,7,3
0,1,1,0,-0.9295470980750223,0.6036923425424945,7,3
0,1,1,0,-0.9990509837148006,0.6,7,-1
0,1,0,0,-0.9989934162822035,0.5333333333333333,7,-1
0,1,0,0,-0.998923916822036,0.4666666666666667,7,-1
0,1,0,0,-0.998837697440926,0.4,7,-1
0,1,0,0,-0.9987267615163232,0.3333333333333333,7,-1
0,1,0,0,-0.9985764763960334,0.26666666666666666,7,-1
0,1,0,0,-0.9983562570988147,0.2,7,-1
0,1,0,0,-0.9979868357099047,0.13333333333333333,7,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,7,-1
0,1,0,0,-1.0,0.0,7,-1
0,1,0,0,-0.26625133186634853,0.6565905201197403,8,-3
0,0,0,1,-0.20483477785594634,0.6324555320336759,8,-3
0,0,0,1,-0.13921208180855382,0.6146362971528592,8,-3
0,0,0,1,-0.07045290192497759,0.6036923425424945,8,1
1,0,0,0,-0.07917316509974563,0.5374838498865699,8,1
1,0,0,0,-0.09034077258868885,0.4714045207910317,8,1
1,0,0,0,-0.10514319280512281,0.4055175020198813,8,1
1,0,0,0,-0.12567215878319915,0.339934634239519,8,1
1,0,0,0,-0.15596443673890628,0.2748737083745107,8,1
1,0,0,0,-0.20483880409954702,0.21081851067789198,8,1
1,0,0,0,-0.29517292932482114,0.14907119849998599,8,1
1,0,0,0,-0.500004501533835,0.09428090415820635,8,1
1,0,0,0,-1.0,0.06666666666666667,8,-3
0,0,0,1,0.0,0.0,8,-3
0,0,0,1,0.7048341882170581,0.14907119849998599,9,-3
0,0,0,1,0.795167906354788,0.21081851067789198,9,-3
0,0,0,1,0.844042125251732,0.2748737083745107,9,-3
0,0,0,1,-0.12566566667568332,0.339934634239519,9,-1
0,1,0,0,-1.0,0.3333333333333333,9,-1
0,1,0,0,0.12566566667568332,0.339934634239519,9,-1
0,1,0,0,0.24223741031333948,0.35901098714230023,9,-1
0,1,0,0,0.3440410841702456,0.38873012632302006,9,-1
0,1,0,0,-0.5704473703393529,0.4268749491621899,9,3
0,0,1,0,-0.500001125392411,0.3771236166328254,9,3
0,0,1,0,-0.40966722704457975,0.3333333333333333,9,3
0,0,1,0,-0.2951700823319419,0.29814239699997197,9,3
0,0,1,0,-0.15596443673890628,0.2748737083745107,9,3
0,0,1,0,-0.0014235236039665563,0.26666666666666666,9,1
1,0,0,0,-0.0016437429011854003,0.2,9,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,9,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,9,1
1,0,0,0,0.0,0.0,9,1
1,0,0,0,0.7048334764598865,0.29814239699997197,10,1
1,1,0,0,0.5903354255289445,0.3333333333333333,10,-3
0,1,0,1,0.6559589158297545,0.38873012632302006,10,-3
0,1,0,1,0.7048332392067002,0.447213595499958,10,-3
0,1,0,1,0.7422382414337652,0.507718207057594,10,-3
0,1,0,1,0.7715997769749903,0.5696002496878354,10,-3
0,1,0,1,0.7951674589860046,0.6324555320336759,10,-3
0,1,0,1,-0.18554697522432234,0.69602043392737,10,-1
0,1,0,0,-0.12566579152671786,0.679869268479038,10,-1
0,1,0,0,-0.0634509715151356,0.669991708074726,10,3
0,0,1,0,-0.07044649684031584,0.6036923425424945,10,3
0,0,1,0,-0.0791667496175489,0.5374838498865699,10,3
0,0,1,0,-0.09033434198530034,0.4714045207910317,10,3
0,0,1,0,-0.1051367389900545,0.4055175020198813,10,3
0,0,1,0,-0.12566566667568332,0.339934634239519,10,3
0,0,1,0,-0.15595787474826814,0.2748737083745107,10,3
0,0,1,0,-0.20483209364521207,0.21081851067789198,10,3
0,0,1,0,-0.29516581178294166,0.14907119849998599,10,3
0,0,1,0,-0.4999954984661651,0.09428090415820635,10,3
0,0,1,1,-0.9971529616889558,0.06666666666666667,10,-1
0,1,0,1,-1.0,0.0,10,-1
0,1,0,1,-1.0,0.6666666666666666,11,-1
0,1,0,1,-0.9365490284848644,0.669991708074726,11,-3
0,0,0,1,-0.9295535031596842,0.6036923425424945,11,-3
0,0,0,1,-0.9208332503824511,0.5374838498865699,11,1
1,0,0,0,0.0,0.5333333333333333,11,1
1,1,0,0,0.920833250382451,0.5374838498865699,11,1
0,0,1,0,-0.20483477785594634,0.6324555320336759,3,3
0,0,1,0,-0.13921208180855382,0.6146362971528592,3,3
0,0,1,0,-0.07045290192497759,0.6036923425424945,3,3
0,0,1,0,0.9990509837148005,0.6,3,3
0,0,1,0,0.9295470980750223,0.6036923425424945,3,3
0,0,1,0,-0.13921208180855382,0.6146362971528592,3,1
1,0,0,0,-0.155961348780524,0.5497474167490214,3,1
1,0,0,0,-0.17717412616163888,0.48534065928536785,3,1
1,0,0,0,-0.20483578442559952,0.42163702135578396,3,-3
0,0,0,1,-0.10514319280512281,0.4055175020198813,3,-3
0,0,0,1,-0.001162302559074154,0.4,3,-3
0,0,0,1,0.8948568071948771,0.4055175020198813,3,-3
0,0,0,1,-0.20483578442559952,0.42163702135578396,3,1
1,0,0,0,-0.2422408385921465,0.35901098714230023,3,1
1,0,0,0,-0.2951700823319419,0.29814239699997197,3,1
1,0,0,0,-0.37433673210473317,0.2403700850309326,3,1
1,0,0,0,-0.5000022507788539,0.1885618083164127,3,1
1,0,0,0,-0.7048341882170583,0.14907119849998599,3,1
1,0,0,0,-1.0,0.13333333333333333,3,3
0,0,1,0,-1.0,0.06666666666666667,3,3
0,0,1,0,-1.0,0.0,3,3
0,0,1,0,-0.6559564411056897,0.38873012632302006,4,-1
0,1,0,0,-0.5903327729554202,0.3333333333333333,4,-1
0,1,0,0,-0.4999984994781117,0.282842712474619,4,-1
0,1,0,0,-0.3743329065156123,0.2403700850309326,4,-1
0,1,0,0,-0.20483209364521207,0.21081851067789198,4,-1
0,1,0,0,-1.0,0.2,4,3
0,0,1,0,-1.0,0.13333333333333333,4,3
0,0,1,0,-1.0,0.06666666666666667,4,3
0,0,1,0,-1.0,0.0,4,3
0,0,1,0,0.8607911789006111,0.6146362971528592,5,3
0,0,1,0,0.8743342084732821,0.679869268479038,5,1
1,0,0,0,0.8144530247756777,0.69602043392737,5,1
1,0,0,0,-0.24223764674727605,0.7180219742846005,5,-3
0,0,0,1,-0.2662495902114361,0.6565905201197403,5,-3
0,0,0,1,-0.2951668794200425,0.5962847939999439,5,-3
0,0,0,1,-0.3304982298608468,0.5374838498865699,5,-3
0,0,0,1,-0.3743334950678075,0.4807401700618652,5,-3
0,0,0,1,-0.4295526296606472,0.4268749491621899,5,-3
0,0,0,1,-0.49999887460758896,0.3771236166328254,5,-3
0,0,0,1,-0.5903327729554202,0.3333333333333333,5,-3
0,0,0,1,-0.7048299176680581,0.29814239699997197,5,-3
0,0,0,1,-0.8440355632610937,0.2748737083745107,5,-1
0,1,0,0,-0.7951611959004531,0.21081851067789198,5,-1
0,1,0,0,-0.7048270706751789,0.14907119849998599,5,-1
0,1,0,0,-0.4999954984661651,0.09428090415820635,5,-1
0,1,0,0,-1.0,0.06666666666666667,5,-3
0,0,0,1,0.0,0.0,5,-3
0,0,1,1,-0.7951674589860047,0.6324555320336759,6,1
1,0,1,0,-0.8607911789006111,0.6146362971528592,6,1
1,0,1,0,-0.9295535031596842,0.6036923425424945,6,1
1,0,1,0,0.0,0.6,6,1
1,0,1,0,-0.07044649684031584,0.6036923425424945,6,3
0,0,1,0,-0.0791667496175489,0.5374838498865699,6,3
0,0,1,0,-0.09033434198530034,0.4714045207910317,6,3
0,0,1,0,-0.1051367389900545,0.4055175020198813,6,3
0,0,1,0,-0.12566566667568332,0.339934634239519,6,3
0,0,1,0,-0.15595787474826814,0.2748737083745107,6,3
0,0,1,0,-0.20483209364521207,0.21081851067789198,6,3
0,0,1,0,-0.29516581178294166,0.14907119849998599,6,3
0,0,1,0,-0.4999954984661651,0.09428090415820635,6,3
0,0,1,0,-0.9971529616889558,0.06666666666666667,6,-1
0,1,0,0,-1.0,0.0,6,-1
0,1,0,0,0.5903327729554203,0.3333333333333333,7,-1
0,1,0,0,0.6559564411056897,0.38873012632302006,7,-1
0,1,0,0,-0.2951691333258274,0.447213595499958,7,-3
0,0,0,1,-0.20483578442559952,0.42163702135578396,7,-3
0,0,0,1,-0.10514319280512281,0.4055175020198813,7,-3
0,0,0,1,-0.001162302559074154,0.4,7,-3
0,0,0,1,-0.10514319280512281,0.4055175020198813,7,1
1,0,0,0,-0.12567215878319915,0.339934634239519,7,1
1,0,0,0,-0.15596443673890628,0.2748737083745107,7,1
1,0,0,0,-0.20483880409954702,0.21081851067789198,7,1
1,0,0,0,-0.29517292932482114,0.14907119849998599,7,1
1,0,0,0,-0.500004501533835,0.09428090415820635,7,1
1,0,0,0,-1.0,0.06666666666666667,7,3
0,0,1,0,-1.0,0.0,7,3
0,0,1,0,0.795167906354788,0.21081851067789198,8,3
0,0,1,0,0.844042125251732,0.2748737083745107,8,3
0,0,1,0,0.8743343333243168,0.339934634239519,8,3
0,0,1,0,-0.1051367389900545,0.4055175020198813,8,-1
0,1,0,0,-1.0,0.4,8,-1
0,1,0,0,0.1051367389900545,0.4055175020198813,8,-1
0,1,0,0,-0.7951675708283873,0.42163702135578396,8,-3
0,0,0,1,-0.7577625896866605,0.35901098714230023,8,-3
0,0,0,1,-0.7048334764598864,0.29814239699997197,8,-3
0,0,0,1,-0.6256670934843876,0.2403700850309326,8,-3
0,0,0,1,-0.5000022507788539,0.1885618083164127,8,-3
0,0,0,1,-0.29517292932482114,0.14907119849998599,8,-3
0,0,0,1,-0.0020131642900954225,0.13333333333333333,8,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,8,1
1,0,0,0,0.0,0.0,8,1
1,0,0,0,0.500004501533835,0.09428090415820635,9,1
1,0,0,0,-0.7048270706751789,0.14907119849998599,9,3
0,0,1,0,-0.9979868357099047,0.13333333333333333,9,3
0,0,1,0,-0.7048270706751789,0.14907119849998599,9,-1
0,1,0,0,-0.4999954984661651,0.09428090415820635,9,-1
0,1,0,0,-1.0,0.06666666666666667,9,-1
0,1,0,0,0.49999549846616503,0.09428090415820635,9,-1
0,1,0,0,0.7048270706751788,0.14907119849998599,9,-1
0,1,0,0,-0.20483880409954702,0.21081851067789198,9,-3
0,0,0,1,-0.0016437429011854003,0.2,9,-3
0,0,0,1,0.7951611959004532,0.21081851067789198,9,-3
0,0,0,1,0.6256632678952668,0.2403700850309326,9,-3
0,0,0,1,-0.5000015005218884,0.282842712474619,9,1
1,0,0,0,-0.6256670934843876,0.2403700850309326,9,1
1,0,0,0,-0.795167906354788,0.21081851067789198,9,1
1,0,0,0,-1.0,0.2,9,3
0,0,1,0,-1.0,0.13333333333333333,9,3
0,0,1,0,-1.0,0.06666666666666667,9,3
0,0,1,0,-1.0,0.0,9,3
0,0,1,0,-0.9989934162822035,0.5333333333333333,10,3
0,0,1,0,0.07917316509974563,0.5374838498865699,10,3
0,0,1,0,-0.8440386512194761,0.5497474167490214,10,-1
0,1,0,0,-0.8228258738383611,0.48534065928536785,10,-1
0,1,0,0,-0.7951642155744005,0.42163702135578396,10,-1
0,1,0,0,-0.7577591614078535,0.35901098714230023,10,-1
0,1,0,0,-0.7048299176680581,0.29814239699997197,10,-1
0,1,0,0,-0.6256632678952668,0.2403700850309326,10,-1
0,1,0,0,-0.49999774922114615,0.1885618083164127,10,-1
0,1,0,0,-0.29516581178294166,0.14907119849998599,10,-1
0,1,0,0,-1.0,0.13333333333333333,10,-3
0,0,0,1,-1.0,0.06666666666666667,10,-3
0,0,0,1,0.0,0.0,10,-3
0,0,0,1,-0.20483880409954702,0.21081851067789198,11,-3
0,0,0,1,-0.0016437429011854003,0.2,11,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,11,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,11,1
1,0,0,0,0.0,0.0,11,1
1,0,0,0,0.0020131642900954225,0.13333333333333333,12,1
1,0,0,0,0.0016437429011854003,0.2,12,1
1,0,0,0,0.0014235236039665563,0.26666666666666666,12,1
1,0,0,0,0.001273238483676822,0.3333333333333333,12,1
1,0,0,0,0.001162302559074154,0.4,12,1
1,0,0,0,-0.998923916822036,0.4666666666666667,12,3
0,0,1,0,0.09034077258868885,0.4714045207910317,12,3
0,0,1,0,0.17717412616163888,0.48534065928536785,12,3
0,0,1,0,0.2577640672951127,0.507718207057594,12,3
0,0,1,0,0.330500062924676,0.5374838498865699,12,3
0,0,1,0,0.3948641226527428,0.5734883511361751,12,3
0,0,1,0,-0.5488736983495877,0.6146362971528592,12,-1
0,1,0,0,-0.4999992497377296,0.565685424949238,12,-1
0,1,0,0,-0.4422834439918181,0.5206833117271102,12,-1
0,1,0,0,-0.3743334950678075,0.4807401700618652,12,-1
0,1,0,0,-0.29516676079330006,0.447213595499958,12,-1
0,1,0,0,-0.2048324291716128,0.42163702135578396,12,-1
0,1,0,0,-0.1051367389900545,0.4055175020198813,12,-1
0,1,0,0,-1.0,0.4,12,-3
0,0,0,1,-1.0,0.3333333333333333,12,-3
0,0,0,1,-1.0,0.26666666666666666,12,-3
0,0,0,1,-1.0,0.2,12,-3
0,0,0,1,-1.0,0.13333333333333333,12,-3
0,0,0,1,-1.0,0.06666666666666667,12,-3
0,0,0,1,0.0,0.0,12,-3
0,0,0,1,0.7951675708283871,0.42163702135578396,13,-3
0,0,0,1,0.822829184280836,0.48534065928536785,13,1
1,0,0,0,0.7422382414337652,0.507718207057594,13,1
1,0,0,0,0.6695017701391535,0.5374838498865699,13,1
1,0,0,0,0.6051374420327735,0.5734883511361751,13,1
1,0,0,0,-0.45112490418983164,0.6146362971528592,13,3
0,0,1,0,-0.4999992497377296,0.565685424949238,13,3
0,0,1,0,-0.557714898625051,0.5206833117271102,13,3
0,0,1,0,-0.6256645921327324,0.4807401700618652,13,3
0,0,1,0,-0.7048308666741726,0.447213595499958,13,3
0,0,1,0,-0.7951642155744005,0.42163702135578396,13,3
0,0,1,0,-0.8948568071948771,0.4055175020198813,13,3
0,0,1,0,-0.998837697440926,0.4,13,-1
0,1,0,0,-0.9987267615163232,0.3333333333333333,13,-1
0,1,0,0,-0.9985764763960334,0.26666666666666666,13,-1
0,1,0,0,-0.9983562570988147,0.2,13,-1
0,1,0,0,-0.9979868357099047,0.13333333333333333,13,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,13,-1
0,1,0,0,0.0,0.0,13,-3
0,0,0,1,0.8228258738383611,0.48534065928536785,14,-3
0,0,0,1,0.7422359327048872,0.507718207057594,14,-3
0,0,0,1,0.669499937075324,0.5374838498865699,14,-3
0,0,0,1,0.6051358773472572,0.5734883511361751,14,-3
0,0,0,1,-0.4511263016504124,0.6146362971528592,14,1
1,0,0,0,-0.5000007502622705,0.565685424949238,14,1
1,0,0,0,-0.5577165560081818,0.5206833117271102,14,1
1,0,0,0,-0.6256665049321926,0.4807401700618652,14,3
0,0,1,0,-0.5704473703393529,0.4268749491621899,14,3
0,0,1,0,-0.500001125392411,0.3771236166328254,14,3
0,0,1,0,-0.40966722704457975,0.3333333333333333,14,3
0,0,1,0,-0.2951700823319419,0.29814239699997197,14,3
0,0,1,0,-0.15596443673890628,0.2748737083745107,14,3
0,0,1,0,-0.0014235236039665563,0.26666666666666666,14,1
1,0,0,0,-0.0016437429011854003,0.2,14,1
1,0,0,0,-0.0020131642900954225,0.13333333333333333,14,1
1,0,0,0,-0.0028470383110441983,0.06666666666666667,14,1
1,0,0,0,0.0,0.0,14,1
1,0,0,0,0.29517292932482114,0.14907119849998599,15,-3
0,0,0,1,0.500002250778854,0.1885618083164127,15,-3
0,0,0,1,0.6256670934843878,0.2403700850309326,15,-3
0,0,0,1,0.7048334764598865,0.29814239699997197,15,-3
0,0,0,1,0.7577625896866608,0.35901098714230023,15,1
1,0,0,0,0.6559589158297545,0.38873012632302006,15,1
1,0,0,0,-0.4295526296606472,0.4268749491621899,15,3
0,0,1,0,-0.49999887460758896,0.3771236166328254,15,3
0,0,1,0,-0.5903327729554202,0.3333333333333333,15,3
0,0,1,0,-0.7048299176680581,0.29814239699997197,15,3
0,0,1,0,-0.8440355632610937,0.2748737083745107,15,3
0,0,1,0,-0.9985764763960334,0.26666666666666666,15,-1
0,1,0,0,-0.9983562570988147,0.2,15,-1
0,1,1,0,-0.9979868357099047,0.13333333333333333,15,-1
0,1,0,0,-0.9971529616889558,0.06666666666666667,15,-1
0,1,0,0,-1.0,0.0,15,-1
0,1,0,0,0.24223764674727605,0.7180219742846005,16,-1
0,1,0,0,-0.7048330494038644,0.7453559924999299,16,-3
0,0,0,1,-0.6771714090875268,0.6863753427324667,16,-3
